Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.3583, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.3625, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.3667, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.3708, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.375, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.3792, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.3833, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.3875, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.3917, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.3958, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.4, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.4042, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.4083, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.4125, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.4167, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.4208, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.425, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.4292, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.4333, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.4375, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.9439, -207.0336, -110.2478, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2622, 28.7246, 160.2501, -37.556, 354.3705, -42.3226, -514.6206, 79.8786, 160.1758, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0275, -101.9842, 216.046, 60.8355, 136.2102, 26.457, 55.3282, -3.8194, -50.4535, 2.0339
0.4417, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7057, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0277, -120.029, 97.1149, -239.944, -207.0336, -110.2477, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2623, 28.7246, 160.2501, -37.556, 354.3704, -42.3226, -514.6205, 79.8786, 160.1757, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0274, -101.9842, 216.0459, 60.8355, 136.2102, 26.457, 55.3281, -3.8194, -50.4535, 2.0339
0.4458, 1.02, 1.02, 1.0291, 1.0519, 1.0903, 1.0355, 1.0682, 1.0442, 1.0018, 1.0223, 1.0428, 1.0422, 1.0478, 1.0455, 1.0507, 1.0491, 1.0635, 1.0537, 1.0801, 1.0335, 1.0322, 1.04, 1.0314, 435.4399, -65.8157, 435.4399, -65.8157, 260.3757, -236.2773, 260.3757, -236.2773, 349.0099, -345.2624, 396.1821, 380.6726, 193.819, 14.7032, -72.7056, -171.0789, 167.3644, 112.8297, 139.4703, 90.0626, -51.5376, 95.0276, -120.029, 97.1149, -239.944, -207.0336, -110.2477, 14.4797, 359.2835, -26.611, 337.7498, 1.4057, -349.9228, 125.7474, 550.4013, 281.8171, 89.8886, -103.0306, 89.8886, -103.0306, 334.205, 239.2056, -483.2624, 28.7246, 160.25, -37.556, 354.3704, -42.3226, -514.6204, 79.8786, 160.1757, -41.2737, 177.1852, -25.8225, 177.1852, -25.8225, 85.8315, 62.493, 52.0274, -101.9842, 216.0459, 60.8355, 136.2102, 26.457, 55.3281, -3.8194, -50.4535, 2.0339
